Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1761139460,100,,Aggregated,74.400000,0.000000,830,1100,1200,1300,1500,1700,1800,1900,2300,2400,2400,1153,0,830.0,880.9252020910578,132.1474420001323,2419.582585000171,77640.2671292281
1761139461,100,,Aggregated,78.700000,0.000000,840,1100,1300,1400,1600,1700,1800,1900,2300,2400,2400,1188,0,840.0,898.5880003855119,132.1474420001323,2419.582585000171,77559.10606060606
1761139462,100,,Aggregated,78.800000,0.000000,870,1200,1300,1400,1600,1800,1900,2000,2400,2400,2400,1255,0,870.0,941.6552418334551,132.1474420001323,2419.582585000171,77521.87569721116
1761139463,100,,Aggregated,78.800000,0.000000,930,1300,1400,1500,1700,1800,1900,2000,2400,2400,2400,1354,0,930.0,983.1803406203718,132.1474420001323,2419.582585000171,77752.92171344165
1761139464,100,,Aggregated,78.800000,0.000000,930,1300,1400,1500,1700,1800,1900,2000,2400,2400,2400,1354,0,930.0,983.1803406203718,132.1474420001323,2419.582585000171,77752.92171344165
1761139465,100,,Aggregated,72.500000,0.000000,1000,1300,1500,1600,1800,1900,2000,2000,2400,2600,2600,1454,0,1000.0,1038.2720625446923,132.1474420001323,2582.9128350005703,79195.32324621733
1761139466,100,,Aggregated,68.300000,0.000000,1000,1300,1500,1600,1800,1900,2000,2000,2400,2600,2600,1457,0,1000.0,1039.7018318544829,132.1474420001323,2582.9128350005703,79095.52916952643
1761139467,100,,Aggregated,77.600000,0.000000,1100,1400,1600,1700,1900,2100,2400,2600,2800,2900,2900,1554,0,1100.0,1114.9551188442629,132.1474420001323,2866.312607000509,79059.73230373231
1761139468,100,,Aggregated,77.600000,0.000000,1100,1400,1600,1700,1900,2100,2400,2600,2800,2900,2900,1554,0,1100.0,1114.9551188442629,132.1474420001323,2866.312607000509,79059.73230373231
1761139469,100,,Aggregated,65.300000,0.000000,1100,1500,1600,1700,2000,2400,2600,2700,2900,2900,2900,1618,0,1100.0,1167.5489234233528,132.1474420001323,2920.134746000258,79822.53399258344
1761139470,100,,Aggregated,59.200000,0.000000,1200,1500,1600,1800,2100,2400,2600,2700,2900,3100,3100,1656,0,1200.0,1196.2561171255938,132.1474420001323,3089.8002909998468,80749.13164251207
1761139471,100,,Aggregated,52.200000,0.000000,1200,1500,1700,1800,2100,2400,2600,2700,2900,3100,3100,1755,0,1200.0,1227.3632353310468,132.1474420001323,3089.8002909998468,81273.60797720798
1761139472,100,,Aggregated,50.200000,0.000000,1200,1500,1700,1800,2100,2400,2600,2700,2900,3100,3100,1855,0,1200.0,1220.9091454134687,132.1474420001323,3089.8002909998468,80714.61886792452
1761139473,100,,Aggregated,53.100000,0.000000,1200,1500,1600,1800,2100,2400,2600,2700,2900,3100,3100,1900,0,1200.0,1217.2046874415717,132.1474420001323,3089.8002909998468,80506.71578947369
1761139474,100,,Aggregated,52.300000,0.000000,1200,1500,1700,1800,2000,2400,2600,2700,2900,3100,3100,1969,0,1200.0,1229.1304903519485,132.1474420001323,3089.8002909998468,80645.91163026917
1761139475,100,,Aggregated,51.500000,0.000000,1200,1500,1600,1700,2000,2400,2600,2700,2900,3100,3100,2068,0,1200.0,1230.774533514018,132.1474420001323,3089.8002909998468,81095.94777562862
1761139476,100,,Aggregated,61.400000,0.000000,1200,1500,1600,1700,2000,2400,2600,2700,2900,3100,3100,2100,0,1200.0,1227.821097419045,132.1474420001323,3089.8002909998468,81064.39238095238
1761139477,100,,Aggregated,57.700000,0.000000,1200,1500,1700,1800,2100,2400,2600,2700,2900,3100,3100,2188,0,1200.0,1261.2512301988113,132.1474420001323,3089.8002909998468,81017.25868372944
1761139478,100,,Aggregated,64.500000,0.000000,1200,1500,1700,1800,2100,2400,2700,2800,2900,3100,3100,2270,0,1200.0,1265.009432512778,132.1474420001323,3089.8002909998468,80834.66960352423
1761139479,100,,Aggregated,57.900000,0.000000,1200,1500,1700,1800,2100,2400,2600,2800,2900,3100,3100,2303,0,1200.0,1266.6053567047352,132.1474420001323,3089.8002909998468,81190.29700390795
1761139480,100,,Aggregated,64.500000,0.000000,1200,1500,1600,1800,2100,2400,2600,2800,2900,3100,3100,2440,0,1200.0,1260.5570377254126,132.1474420001323,3089.8002909998468,81397.10409836065
1761139481,100,,Aggregated,72.300000,0.000000,1200,1500,1600,1700,2100,2400,2600,2800,2900,3100,3100,2541,0,1200.0,1261.3132157709572,132.1474420001323,3089.8002909998468,81450.98465171193
1761139482,100,,Aggregated,70.700000,0.000000,1200,1500,1600,1700,2000,2400,2600,2800,2900,3100,3100,2585,0,1200.0,1257.235971735785,132.1474420001323,3089.8002909998468,81902.91141199226
1761139483,100,,Aggregated,75.400000,0.000000,1200,1500,1600,1700,2000,2400,2600,2700,2900,3100,3100,2721,0,1200.0,1247.9062040437357,132.1474420001323,3089.8002909998468,82866.36824696802
1761139484,100,,Aggregated,76.700000,0.000000,1200,1500,1600,1700,2000,2400,2600,2700,2900,3100,3100,2798,0,1200.0,1247.1443742687643,132.1474420001323,3089.8002909998468,82425.78699070765
1761139485,100,,Aggregated,75.500000,0.000000,1200,1400,1600,1700,2000,2400,2600,2700,2900,3100,3100,2855,0,1200.0,1246.0055229446596,132.1474420001323,3089.8002909998468,82259.64203152365
1761139486,100,,Aggregated,75.300000,0.000000,1200,1400,1600,1700,2000,2400,2600,2700,2900,3100,3100,2955,0,1200.0,1245.2341655864648,132.1474420001323,3089.8002909998468,82189.09441624365
1761139487,100,,Aggregated,78.900000,0.000000,1200,1400,1600,1700,2000,2300,2600,2700,2900,3100,3100,3059,0,1200.0,1237.6618978296856,132.1474420001323,3089.8002909998468,81853.98430859759
1761139488,100,,Aggregated,75.800000,0.000000,1200,1400,1600,1700,2000,2300,2600,2700,2900,3100,3100,3158,0,1200.0,1235.0026877881587,132.1474420001323,3089.8002909998468,81719.38568714376
1761139490,100,,Aggregated,86.100000,0.000000,1200,1400,1500,1600,1900,2300,2600,2700,2900,3100,3100,3257,0,1200.0,1226.5135361587368,132.1474420001323,3089.8002909998468,81592.98741172858
1761139491,100,,Aggregated,85.900000,0.000000,1200,1400,1500,1600,1900,2300,2600,2700,2900,3100,3100,3357,0,1200.0,1224.1562958763802,132.1474420001323,3089.8002909998468,81919.21537086685
1761139492,100,,Aggregated,89.500000,0.000000,1200,1400,1500,1600,1900,2300,2600,2700,2900,3100,3100,3438,0,1200.0,1223.691801185575,132.1474420001323,3089.8002909998468,81612.2449098313
1761139493,100,,Aggregated,89.500000,0.000000,1200,1400,1500,1600,1900,2300,2600,2700,2900,3100,3100,3513,0,1200.0,1218.6874103265038,132.1474420001323,3089.8002909998468,82021.58155422716
1761139494,100,,Aggregated,91.200000,0.000000,1200,1400,1500,1600,1900,2300,2500,2700,2900,3100,3100,3613,0,1200.0,1219.118000947412,132.1474420001323,3089.8002909998468,82056.1937448104
1761139495,100,,Aggregated,88.900000,0.000000,1200,1400,1500,1600,1900,2300,2500,2700,2900,3100,3100,3713,0,1200.0,1218.6359474837054,132.1474420001323,3089.8002909998468,81672.5591166173
1761139496,100,,Aggregated,88.900000,0.000000,1200,1400,1500,1600,1900,2200,2500,2700,2900,3100,3100,3788,0,1200.0,1210.5585055197992,132.1474420001323,3089.8002909998468,81724.60876451954
1761139497,100,,Aggregated,89.200000,0.000000,1200,1400,1500,1600,1900,2200,2500,2700,2900,3100,3100,3888,0,1200.0,1210.0876468402773,132.1474420001323,3089.8002909998468,81764.39609053498
1761139498,100,,Aggregated,93.100000,0.000000,1200,1400,1500,1600,1800,2200,2500,2700,2900,3100,3100,3987,0,1200.0,1212.0261380649595,132.1474420001323,3089.8002909998468,81427.47328818661
1761139499,100,,Aggregated,92.700000,0.000000,1200,1400,1500,1600,1800,2200,2500,2700,2900,3100,3100,4032,0,1200.0,1208.671651908231,132.1474420001323,3089.8002909998468,81321.60466269842
1761139500,100,,Aggregated,87.600000,0.000000,1200,1400,1500,1600,1800,2200,2500,2700,2900,3100,3100,4131,0,1200.0,1215.36890165214,132.1474420001323,3089.8002909998468,81156.7184701041
1761139501,100,,Aggregated,87.300000,0.000000,1200,1400,1500,1600,1800,2200,2500,2700,2900,3100,3100,4152,0,1200.0,1217.0050876283706,132.1474420001323,3089.8002909998468,81124.98554913295
