Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1761139229,50,,Aggregated,79.100000,0.000000,550,620,850,990,1300,1500,1700,1700,1800,1800,1800,1894,0,550.0,688.3051067544907,139.43744199968933,1788.647265999316,86538.28616684266
1761139230,50,,Aggregated,74.600000,0.000000,540,610,760,960,1200,1400,1700,1700,1800,1800,1800,1992,0,540.0,678.3932864151618,139.43744199968933,1788.647265999316,86275.11847389558
1761139231,50,,Aggregated,74.600000,0.000000,540,610,740,950,1200,1400,1700,1700,1800,1800,1800,2041,0,540.0,673.9334433929478,139.43744199968933,1788.647265999316,85547.23076923077
1761139232,50,,Aggregated,79.600000,0.000000,540,620,810,980,1200,1400,1700,1700,1800,1800,1800,2143,0,540.0,680.0300542608541,139.43744199968933,1788.647265999316,85534.06906206252
1761139233,50,,Aggregated,75.200000,0.000000,540,610,740,960,1200,1400,1700,1700,1800,1800,1800,2252,0,540.0,670.3367795208753,139.43744199968933,1788.647265999316,84802.55328596802
1761139234,50,,Aggregated,75.200000,0.000000,540,610,730,960,1200,1400,1700,1700,1800,1800,1800,2262,0,540.0,669.7057139624276,139.43744199968933,1788.647265999316,84700.14765694075
1761139235,50,,Aggregated,78.200000,0.000000,540,610,770,990,1200,1400,1600,1700,1800,1800,1800,2362,0,540.0,676.7774496265943,139.43744199968933,1788.647265999316,84508.8348856901
1761139236,50,,Aggregated,73.400000,0.000000,540,610,740,970,1200,1400,1600,1700,1800,1800,1800,2460,0,540.0,671.1764675512239,139.43744199968933,1788.647265999316,83874.18048780487
1761139237,50,,Aggregated,73.400000,0.000000,540,600,710,950,1200,1400,1600,1700,1800,1800,1800,2508,0,540.0,668.1251623596518,139.43744199968933,1788.647265999316,84335.86044657098
1761139238,50,,Aggregated,80.500000,0.000000,540,610,760,990,1200,1400,1600,1700,1800,1800,1800,2607,0,540.0,673.4335251868105,139.43744199968933,1788.647265999316,83841.38473341004
1761139239,50,,Aggregated,76.000000,0.000000,530,600,710,970,1200,1300,1600,1700,1800,1800,1800,2706,0,530.0,667.2659768399913,139.43744199968933,1788.647265999316,84068.42867701405
1761139240,50,,Aggregated,76.000000,0.000000,530,600,710,960,1200,1300,1600,1700,1800,1800,1800,2734,0,530.0,665.0671107509213,139.43744199968933,1788.647265999316,83861.22604242868
1761139241,50,,Aggregated,79.100000,0.000000,530,600,740,980,1200,1400,1600,1700,1800,1800,1800,2841,0,530.0,670.275669647667,139.43744199968933,1788.647265999316,83927.12565997888
1761139242,50,,Aggregated,74.300000,0.000000,530,590,710,970,1200,1400,1600,1700,1800,1800,1800,2940,0,530.0,663.9506854673555,139.43744199968933,1788.647265999316,84133.27074829931
1761139243,50,,Aggregated,74.300000,0.000000,530,590,700,960,1200,1300,1600,1700,1800,1800,1800,2981,0,530.0,661.595729708495,139.43744199968933,1788.647265999316,84228.32740691044
1761139244,50,,Aggregated,81.100000,0.000000,530,590,720,980,1200,1300,1600,1700,1800,1800,1800,3081,0,530.0,665.8748258257137,139.43744199968933,1788.647265999316,83896.47127555989
1761139245,50,,Aggregated,76.900000,0.000000,530,590,700,970,1200,1300,1600,1700,1800,1800,1800,3181,0,530.0,660.9053736020204,139.43744199968933,1788.647265999316,83779.58880855078
1761139246,50,,Aggregated,76.900000,0.000000,530,580,700,960,1200,1300,1600,1700,1800,1800,1800,3220,0,530.0,658.8111372546665,139.43744199968933,1788.647265999316,83424.9354037267
1761139247,50,,Aggregated,80.900000,0.000000,530,590,710,970,1200,1300,1500,1700,1800,1800,1800,3320,0,530.0,663.3231714939853,139.43744199968933,1788.647265999316,83420.35
1761139248,50,,Aggregated,76.200000,0.000000,530,580,700,960,1200,1300,1500,1700,1800,1800,1800,3424,0,530.0,659.4722869497767,139.43744199968933,1788.647265999316,82993.41530373832
1761139249,50,,Aggregated,79.200000,0.000000,530,590,720,980,1200,1300,1500,1700,1800,1800,1800,3474,0,530.0,667.0979381473894,139.43744199968933,1788.647265999316,82597.05814622913
1761139250,50,,Aggregated,78.900000,0.000000,530,580,700,970,1200,1300,1500,1700,1800,1800,1800,3573,0,530.0,662.3074975382118,139.43744199968933,1788.647265999316,82197.91155891407
1761139251,50,,Aggregated,74.000000,0.000000,520,580,690,960,1200,1300,1500,1700,1800,1800,1800,3671,0,520.0,657.9845591228645,139.43744199968933,1788.647265999316,82676.2713157178
1761139252,50,,Aggregated,79.000000,0.000000,530,580,710,980,1200,1300,1500,1700,1800,1800,1800,3721,0,530.0,663.3329314302711,139.43744199968933,1788.647265999316,82476.62778822897
1761139253,50,,Aggregated,78.800000,0.000000,520,580,700,970,1200,1300,1500,1700,1800,1800,1800,3819,0,520.0,659.3934164040421,139.43744199968933,1788.647265999316,82605.49463210265
1761139254,50,,Aggregated,74.100000,0.000000,530,580,680,960,1200,1300,1500,1700,1800,1800,1800,3896,0,530.0,657.5273444494441,139.43744199968933,1788.647265999316,82532.27823408625
1761139255,50,,Aggregated,74.100000,0.000000,530,580,680,960,1200,1300,1500,1700,1800,1800,1800,3896,0,530.0,657.5273444494441,139.43744199968933,1788.647265999316,82532.27823408625
1761139256,50,,Aggregated,77.000000,0.000000,530,590,700,980,1200,1300,1600,1700,1800,1800,1800,3996,0,530.0,665.6487310115194,139.43744199968933,1788.647265999316,82705.57357357358
