Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1761139408,50,,Aggregated,78.100000,0.000000,540,630,700,740,840,950,1000,1100,1300,1400,1400,1882,0,540.0,587.235591399041,136.59469499998522,1355.895263000093,82132.49946865038
1761139409,50,,Aggregated,83.400000,0.000000,550,640,710,750,850,950,1000,1100,1300,1400,1400,1933,0,550.0,592.8747993750596,136.59469499998522,1355.895263000093,81895.56647697878
1761139410,50,,Aggregated,82.800000,0.000000,540,630,700,740,840,940,1000,1100,1200,1400,1400,2032,0,540.0,589.2872678853283,136.59469499998522,1355.895263000093,82596.9596456693
1761139411,50,,Aggregated,79.700000,0.000000,540,630,700,740,840,940,1000,1100,1200,1400,1400,2131,0,540.0,587.8151827386115,136.59469499998522,1355.895263000093,82942.9967151572
1761139412,50,,Aggregated,83.000000,0.000000,540,640,700,740,840,930,1000,1100,1200,1400,1400,2205,0,540.0,590.3090609596292,136.59469499998522,1355.895263000093,82872.6485260771
1761139413,50,,Aggregated,84.100000,0.000000,540,630,700,730,840,930,1000,1100,1200,1400,1400,2283,0,540.0,587.3514668168998,136.59469499998522,1355.895263000093,82851.1414805081
1761139414,50,,Aggregated,79.700000,0.000000,540,630,690,730,840,930,1000,1100,1200,1400,1400,2383,0,540.0,586.4358008132507,136.59469499998522,1355.895263000093,82868.68569030633
1761139415,50,,Aggregated,84.700000,0.000000,540,630,700,740,840,930,1000,1100,1200,1400,1400,2467,0,540.0,590.4344136676035,136.59469499998522,1355.895263000093,82721.8394811512
1761139416,50,,Aggregated,84.400000,0.000000,540,630,690,730,840,930,1000,1100,1200,1400,1400,2533,0,540.0,588.7718772727893,136.59469499998522,1355.895263000093,82953.27753651797
1761139417,50,,Aggregated,79.800000,0.000000,540,630,690,730,840,930,1000,1100,1200,1400,1400,2631,0,540.0,588.8531809825071,136.59469499998522,1355.895263000093,83240.09806157355
1761139418,50,,Aggregated,84.900000,0.000000,540,630,690,730,840,930,1000,1100,1200,1400,1400,2730,0,540.0,590.6445494322269,136.59469499998522,1355.895263000093,84166.30695970696
1761139419,50,,Aggregated,84.700000,0.000000,540,630,690,730,840,930,1000,1100,1200,1400,1400,2797,0,540.0,588.9994672534793,136.59469499998522,1355.895263000093,84433.26206649982
1761139420,50,,Aggregated,80.300000,0.000000,540,630,690,730,830,920,1000,1000,1200,1400,1400,2879,0,540.0,588.7877864730738,136.59469499998522,1355.895263000093,84299.09551927753
1761139421,50,,Aggregated,84.800000,0.000000,540,630,690,730,840,930,1000,1000,1200,1400,1400,2979,0,540.0,590.3458547713919,136.59469499998522,1355.895263000093,84679.6696878147
1761139422,50,,Aggregated,84.600000,0.000000,540,630,690,730,830,930,1000,1000,1200,1400,1400,3068,0,540.0,587.8536360906066,136.59469499998522,1355.895263000093,84323.4074315515
1761139423,50,,Aggregated,80.500000,0.000000,540,620,690,730,840,930,1000,1000,1200,1400,1400,3142,0,540.0,587.3772386559457,136.59469499998522,1355.895263000093,84241.69318905156
1761139424,50,,Aggregated,86.400000,0.000000,540,630,690,730,840,930,1000,1000,1200,1400,1400,3242,0,540.0,588.7846315092479,136.59469499998522,1355.895263000093,84020.95434916718
1761139425,50,,Aggregated,85.700000,0.000000,540,620,690,730,830,920,1000,1000,1200,1400,1400,3343,0,540.0,585.8134827876105,136.59469499998522,1355.895263000093,83612.76278791505
1761139426,50,,Aggregated,82.200000,0.000000,540,620,690,730,830,920,1000,1000,1200,1400,1400,3395,0,540.0,585.6357454008782,136.59469499998522,1355.895263000093,83622.13136966126
1761139427,50,,Aggregated,88.200000,0.000000,540,630,690,730,840,920,1000,1000,1200,1400,1400,3500,0,540.0,586.6634104539944,136.59469499998522,1355.895263000093,83448.35485714285
1761139428,50,,Aggregated,86.500000,0.000000,530,620,680,720,830,920,1000,1000,1200,1400,1400,3602,0,530.0,584.5962245868922,136.59469499998522,1355.895263000093,83671.71904497502
1761139429,50,,Aggregated,86.300000,0.000000,530,620,680,720,840,920,1000,1000,1200,1400,1400,3667,0,530.0,585.0451891843426,136.59469499998522,1355.895263000093,83576.15816743932
1761139430,50,,Aggregated,90.500000,0.000000,540,620,680,720,840,930,1000,1000,1200,1400,1400,3766,0,530.0,586.9506884426429,136.59469499998522,1355.895263000093,83253.70685077005
1761139431,50,,Aggregated,89.000000,0.000000,540,620,680,720,830,920,1000,1000,1200,1400,1400,3850,0,540.0,586.4777293823357,136.59469499998522,1355.895263000093,83311.86077922078
1761139432,50,,Aggregated,84.600000,0.000000,540,620,680,720,830,920,1000,1000,1200,1400,1400,3913,0,540.0,587.0458879739309,136.59469499998522,1355.895263000093,83413.18579095323
1761139434,50,,Aggregated,86.300000,0.000000,540,620,680,730,830,920,1000,1000,1200,1400,1400,4016,0,540.0,588.0361286665809,136.59469499998522,1355.895263000093,83524.25498007968
1761139435,50,,Aggregated,86.300000,0.000000,540,620,680,720,830,920,1000,1000,1200,1400,1400,4096,0,540.0,587.4624793798811,136.59469499998522,1355.895263000093,83247.61474609375
1761139436,50,,Aggregated,86.000000,0.000000,540,620,690,730,840,930,1000,1000,1200,1400,1400,4171,0,540.0,589.8171321903606,136.59469499998522,1355.895263000093,82821.89786621914
1761139437,50,,Aggregated,83.100000,0.000000,540,620,690,730,840,930,1000,1000,1200,1400,1400,4275,0,540.0,589.7768770222208,136.59469499998522,1355.895263000093,83289.79789473684
1761139438,50,,Aggregated,80.200000,0.000000,540,620,690,730,840,930,1000,1000,1200,1400,1400,4355,0,540.0,589.677120803673,136.59469499998522,1355.895263000093,83459.7552238806
1761139439,50,,Aggregated,80.400000,0.000000,540,630,690,730,840,930,1000,1000,1200,1400,1400,4447,0,540.0,591.359110810658,136.59469499998522,1355.895263000093,83411.43557454464
1761139440,50,,Aggregated,80.600000,0.000000,530,620,690,730,840,930,1000,1000,1200,1400,1400,4545,0,530.0,588.9598718160629,136.59469499998522,1355.895263000093,83907.62332233223
